"PatId"	"Yeartxt"	"OrigTechArea"	"city"	"state"	"state"	"country"	"topicId"	"ourTechArea"	"origCPC1"	"origCPC2"	"origCPC3"	"ourCPCnum1"	"ourCPCnum2"	"ourCPCnum3"	"GeoCode"	"Year"	"TopicId-Id"	"count1"	"Patnum"
"pat0755"	"yr2012"	"Solar Mounting/Rack"	"Mendham  NJ"	"NJ"	"NJ"	"USA"	14	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"F24J"	"Y02E"	"H01L"	"NJ"	2012	"topic-14"	1	"num-13/283 638"
"pat0645"	"yr2012"	"Solar Inverter"	"Kwun Tong"	"N/A"	"N/A"	"China"	6	"Solar Inverter"	"H02M"	"H02J"		"H02J"	"Y02E"	"H02M"	"asia"	2012	"topic-06"	1	"num-13/040 981"
"pat0353"	"yr2008"	"Solar Monitoring"	"Carlsbad  CA"	"CA"	"CA"	"USA"	0	"Solar Inverter"	"Y02E"	"H01M"	"Y02E"	"H02M"	"Y02E"	"H02J"	"SOCAL"	2008	"topic-00"	1	"num-11/789 014"
"pat0704"	"yr2011"	"Solar Inverter"	"Fort Collins  CO"	"CO"	"CO"	"USA"	6	"Solar Inverter"	"H02J"			"H02J"	"Y02E"	"H02M"	"CO"	2011	"topic-06"	1	"num-13/160 970"
"pat0585"	"yr2011"	"Solar Inverter"	"San Jose  CA"	"CA"	"CA"	"USA"	13	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"H01L"	"Y02E"	"F24J"	"Bay_Area"	2011	"topic-13"	1	"num-12/905 349"
"pat0455"	"yr2010"	"Solar Inverter"	"Livermore  CA"	"CA"	"CA"	"USA"	7	"Solar Inverter"	"H02H"	"H02J"	"Y02E"	"Y02E"	"H02J"	"H01L"	"Bay_Area"	2010	"topic-07"	1	"num-12/530 196"
"pat0362"	"yr2010"	"Solar Monitoring"	"London"	"N/A"	"N/A"	"Great Britain"	8	"Solar Inverter"	"Y02E"	"H01L"	"Y02B"	"H01L"	"Y02E"	"Y02B"	"europe"	2010	"topic-08"	1	"num-11/913 310"
"pat0627"	"yr2011"	"Solar Mounting/Rack"	"Essex"	"N/A"	"N/A"	"Great Britain"	12	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"Y02E"	"H01L"	"F24J"	"europe"	2011	"topic-12"	1	"num-12/997 361"
"pat0146"	"yr2011"	"Solar Monitoring"	"Schenectady  NY"	"NY"	"NY"	"USA"	5	"Solar Monitoring"	"G05B"	"H02J"	"G05B"	"Y04S"	"G06Q"	"Y02E"	"NY"	2011	"topic-05"	1	"num-7913181"
"pat0845"	"yr2012"	"Solar Inverter"	"Niestetal"	"N/A"	"N/A"	"Germany"	0	"Solar Inverter"	"G01R"	"H02H"		"H02M"	"Y02E"	"H02J"	"germany"	2012	"topic-00"	1	"num-13/548 356"
"pat0629"	"yr2011"	"Solar Monitoring"	"Santa Clara  CA"	"CA"	"CA"	"USA"	8	"Solar Inverter"	"H01L"	"Y02B"	"H01L"	"H01L"	"Y02E"	"Y02B"	"Bay_Area"	2011	"topic-08"	1	"num-13/006 943"
"pat0753"	"yr2012"	"Solar Inverter"	"Fort Collins  CO"	"CO"	"CO"	"USA"	10	"Solar Inverter"	"Y02E"	"Y02B"	"H02M"	"H02J"	"Y02E"	"H02M"	"CO"	2012	"topic-10"	1	"num-13/275 147"
"pat0841"	"yr2012"	"Solar Mounting/Rack"	"San Jose  CA"	"CA"	"CA"	"USA"	14	"Solar Mounting/Rack"	"F24J"	"H01L"	"Y02E"	"F24J"	"Y02E"	"H01L"	"Bay_Area"	2012	"topic-14"	1	"num-13/530 375"
"pat0257"	"yr2012"	"Solar Inverter"	"Plymouth Meeting  PA"	"PA"	"PA"	"USA"	0	"Solar Inverter"	"H02M"	"H02J"	"H02M"	"H02M"	"Y02E"	"H02J"	"PA"	2012	"topic-00"	1	"num-8212408"
"pat0404"	"yr2009"	"Solar Inverter"	"Columbia  SC"	"SC"	"SC"	"USA"	11	"Solar Inverter"	"Y02E"	"H01L"	"G05F"	"Y02E"	"H02J"	"G05F"	"SC"	2009	"topic-11"	1	"num-12/280 696"
"pat0587"	"yr2012"	"Solar Mounting/Rack"	"Santa Clara  CA"	"CA"	"CA"	"USA"	14	"Solar Mounting/Rack"	"F24J"	"B32B"	"F24J"	"F24J"	"Y02E"	"H01L"	"Bay_Area"	2012	"topic-14"	1	"num-12/908 778"
"pat0046"	"yr2009"	"Solar Mounting/Rack"	"New York  NY"	"NY"	"NY"	"USA"	2	"Solar Mounting/Rack"	"F24J"	"Y02E"	"Y02B"	"F24J"	"Y02E"	"H01L"	"NY"	2009	"topic-02"	1	"num-7481211"
"pat0589"	"yr2011"	"Solar Mounting/Rack"	"Moriguchi-shi"	"N/A"	"N/A"	"Japan"	8	"Solar Inverter"	"Y02E"	"H01L"		"H01L"	"Y02E"	"Y02B"	"jp"	2011	"topic-08"	1	"num-12/911 097"
"pat0830"	"yr2012"	"Solar Inverter"	"Bonn"	"N/A"	"N/A"	"Germany"	11	"Solar Inverter"				"Y02E"	"H02J"	"G05F"	"germany"	2012	"topic-11"	1	"num-13/478795"
"pat0683"	"yr2012"	"Solar Inverter"	"Pittsboro  NC"	"NC"	"NC"	"USA"	0	"Solar Inverter"				"H02M"	"Y02E"	"H02J"	"NC"	2012	"topic-00"	1	"num-13/103 070"
"pat0643"	"yr2012"	"Solar Mounting/Rack"	"Westport  CT"	"CT"	"CT"	"USA"	13	"Solar Mounting/Rack"				"H01L"	"Y02E"	"F24J"	"CT"	2012	"topic-13"	1	"num-13/035378"
"pat0766"	"yr2012"	"Solar Monitoring"	"Gyeonggi-do"	"N/A"	"N/A"	"South Korea"	3	"Solar Monitoring"	"H02J"	"H01M"		"H02J"	"Y02E"	"Y02B"	"asia"	2012	"topic-03"	1	"num-13/314 406"
"pat0246"	"yr2012"	"Solar Inverter"	"Niestetal"	"N/A"	"N/A"	"Germany"	0	"Solar Inverter"	"H03K"	"Y02E"	"H02M"	"H02M"	"Y02E"	"H02J"	"germany"	2012	"topic-00"	1	"num-8194429"
"pat0556"	"yr2011"	"Solar Mounting/Rack"	"Hamburg"	"N/A"	"N/A"	"Germany"	14	"Solar Mounting/Rack"	"F24J"	"Y02E"	"Y02B"	"F24J"	"Y02E"	"H01L"	"germany"	2011	"topic-14"	1	"num-12/847 981"
"pat0848"	"yr2012"	"Solar Mounting/Rack"	"Wilimington  DE"	"DE"	"DE"	"USA"	12	"Solar Mounting/Rack"				"Y02E"	"H01L"	"F24J"	"DE"	2012	"topic-12"	1	"num-13/581 204"
"pat0618"	"yr2012"	"Solar Inverter"	"Schenectady  NY"	"NY"	"NY"	"USA"	6	"Solar Inverter"	"H02J"			"H02J"	"Y02E"	"H02M"	"NY"	2012	"topic-06"	1	"num-12/970 350"
"pat0311"	"yr2012"	"Site Assessment"	"Napa  CA"	"CA"	"CA"	"USA"	1	"Site Assessment"	"G01R"	"H02S"	"G06Q"	"G01W"	"G06Q"	"G01R"	"Other_CA"	2012	"topic-01"	1	"num-8326536"
"pat0040"	"yr2008"	"Solar Mounting/Rack"	"Richmond  CA"	"CA"	"CA"	"USA"	2	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01R"	"F24J"	"Y02E"	"H01L"	"Bay_Area"	2008	"topic-02"	1	"num-7435134"
"pat0539"	"yr2011"	"Solar Monitoring"	"Cleveland  OH"	"OH"	"OH"	"USA"	7	"Solar Inverter"	"H02H"	"Y02E"		"Y02E"	"H02J"	"H01L"	"OH"	2011	"topic-07"	1	"num-12/795032"
"pat0598"	"yr2011"	"Solar Mounting/Rack"	"Milan"	"N/A"	"N/A"	"Italy"	2	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"F24J"	"Y02E"	"H01L"	"europe"	2011	"topic-02"	1	"num-12/935 522"
"pat0133"	"yr2011"	"Solar Inverter"	"Los Gatos  CA"	"CA"	"CA"	"USA"	8	"Solar Inverter"	"Y02E"	"H01L"		"H01L"	"Y02E"	"Y02B"	"Bay_Area"	2011	"topic-08"	1	"num-7884278"
"pat0202"	"yr2012"	"Solar Mounting/Rack"	"Schalksmuhle"	"N/A"	"N/A"	"Germany"	9	"Solar Mounting/Rack"	"Y02E"	"H01L"		"H01L"	"Y02E"	"H01R"	"germany"	2012	"topic-09"	1	"num-8097818"
"pat0263"	"yr2012"	"Solar Mounting/Rack"	"San Jose  CA"	"CA"	"CA"	"USA"	2	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"F24J"	"Y02E"	"H01L"	"Bay_Area"	2012	"topic-02"	1	"num-8220210"
"pat0031"	"yr2008"	"Solar Inverter"	"Chicago  IL"	"IL"	"IL"	"USA"	0	"Solar Inverter"	"H02M"	"H02J"		"H02M"	"Y02E"	"H02J"	"IL"	2008	"topic-00"	1	"num-7372709"
"pat0521"	"yr2010"	"Solar Inverter"	"Ludenscheid"	"N/A"	"N/A"	"Germany"	6	"Solar Inverter"	"Y02E"	"H02J"		"H02J"	"Y02E"	"H02M"	"germany"	2010	"topic-06"	1	"num-12/757 166"
"pat0079"	"yr2010"	"Solar Inverter"	"Pettenbach"	"N/A"	"N/A"	"Austria"	0	"Solar Inverter"	"H02M"	"H02J"		"H02M"	"Y02E"	"H02J"	"europe"	2010	"topic-00"	1	"num-7733679"
"pat0091"	"yr2010"	"Solar Mounting/Rack"	"Palo Alto  CA"	"CA"	"CA"	"USA"	2	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"F24J"	"Y02E"	"H01L"	"Bay_Area"	2010	"topic-02"	1	"num-7774998"
"pat0711"	"yr2012"	"Solar Mounting/Rack"	"Boulder  CO"	"CO"	"CO"	"USA"	14	"Solar Mounting/Rack"	"H01L"			"F24J"	"Y02E"	"H01L"	"CO"	2012	"topic-14"	1	"num-13/180 955"
"pat0760"	"yr2012"	"Solar Mounting/Rack"	"Schwaebisch Hall"	"N/A"	"N/A"	"Germany"	14	"Solar Mounting/Rack"	"F24J"	"Y02B"		"F24J"	"Y02E"	"H01L"	"germany"	2012	"topic-14"	1	"num-13/298 392"
"pat0387"	"yr2009"	"Solar Monitoring"	"Phoenix  AZ"	"AZ"	"AZ"	"USA"	5	"Solar Monitoring"	"G01R"	"Y02E"	"H01L"	"Y04S"	"G06Q"	"Y02E"	"AZ"	2009	"topic-05"	1	"num-12/156 935"
"pat0563"	"yr2012"	"Solar Inverter"	"Menomonee Falls  WI"	"WI"	"WI"	"USA"	6	"Solar Inverter"	"H02M"			"H02J"	"Y02E"	"H02M"	"WI"	2012	"topic-06"	1	"num-12/859 949"
"pat0459"	"yr2010"	"Solar Mounting/Rack"	"Schenectady  NY"	"NY"	"NY"	"USA"	7	"Solar Inverter"	"H01L"	"Y02E"	"H01H"	"Y02E"	"H02J"	"H01L"	"NY"	2010	"topic-07"	1	"num-12/542 760"
"pat0158"	"yr2011"	"Solar Inverter"	"Niestetal"	"N/A"	"N/A"	"Germany"	9	"Solar Mounting/Rack"	"Y02E"	"H02M"		"H01L"	"Y02E"	"H01R"	"germany"	2011	"topic-09"	1	"num-7955134"
"pat0056"	"yr2009"	"Solar Mounting/Rack"	"Billerica  MA"	"MA"	"MA"	"USA"	14	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"F24J"	"Y02E"	"H01L"	"MA"	2009	"topic-14"	1	"num-7574842"
"pat0089"	"yr2010"	"Solar Inverter"	"Fort Collins  CO"	"CO"	"CO"	"USA"	7	"Solar Inverter"	"H02H"			"Y02E"	"H02J"	"H01L"	"CO"	2010	"topic-07"	1	"num-7768751"
"pat0532"	"yr2010"	"Solar Mounting/Rack"	"Hod Hasharon"	"N/A"	"N/A"	"Israel"	9	"Solar Mounting/Rack"	"H01L"	"Y02E"	"G08B"	"H01L"	"Y02E"	"H01R"	"middle_east"	2010	"topic-09"	1	"num-12/785 773"
"pat0658"	"yr2011"	"Solar Inverter"	"Petaluma  CA"	"CA"	"CA"	"USA"	6	"Solar Inverter"				"H02J"	"Y02E"	"H02M"	"Other_CA"	2011	"topic-06"	1	"num-13/068 014"
"pat0212"	"yr2012"	"Solar Mounting/Rack"	"Flaggstaff  AZ"	"AZ"	"AZ"	"USA"	12	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"Y02E"	"H01L"	"F24J"	"AZ"	2012	"topic-12"	1	"num-8119963"
"pat0217"	"yr2012"	"Solar Mounting/Rack"	"Camas  WA"	"WA"	"WA"	"USA"	14	"Solar Mounting/Rack"	"F24J"	"Y02B"		"F24J"	"Y02E"	"H01L"	"WA"	2012	"topic-14"	1	"num-8136311"
"pat0415"	"yr2010"	"Solar Mounting/Rack"	"Los Gatos  CA"	"USA"	"USA"	"USA"	13	"Solar Mounting/Rack"	"Y02E"	"H01L"	"Y02E"	"H01L"	"Y02E"	"F24J"	"USA"	2010	"topic-13"	1	"num-12/340 500"
"pat0449"	"yr2010"	"Solar Mounting/Rack"	"New York  NY"	"NY"	"NY"	"USA"	2	"Solar Mounting/Rack"	"G09F"			"F24J"	"Y02E"	"H01L"	"NY"	2010	"topic-02"	1	"num-12/497 461"
"pat0128"	"yr2011"	"Solar Mounting/Rack"	"Osaka-shi"	"N/A"	"N/A"	"Japan"	14	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"F24J"	"Y02E"	"H01L"	"jp"	2011	"topic-14"	1	"num-7866099"
"pat0384"	"yr2008"	"Solar Mounting/Rack"	"Philadelphia PA"	"PA"	"PA"	"USA"	13	"Solar Mounting/Rack"	"H01R"	"H01L"	"H01R"	"H01L"	"Y02E"	"F24J"	"PA"	2008	"topic-13"	1	"num-12/134 040"
"pat0605"	"yr2011"	"Solar Inverter"	"Berkeley  CA"	"CA"	"CA"	"USA"	13	"Solar Mounting/Rack"	"F24F"	"Y02B"	"F24F"	"H01L"	"Y02E"	"F24J"	"Bay_Area"	2011	"topic-13"	1	"num-12/952 095"
"pat0324"	"yr2005"	"Solar Mounting/Rack"	"Chico  CA"	"CA"	"CA"	"USA"	6	"Solar Inverter"	"Y02B"	"Y02E"	"H01L"	"H02J"	"Y02E"	"H02M"	"Other_CA"	2005	"topic-06"	1	"num-10/864 711"
"pat0578"	"yr2011"	"Solar Mounting/Rack"	"San Jose  CA"	"CA"	"CA"	"USA"	8	"Solar Inverter"	"F24J"	"Y02E"	"H01L"	"H01L"	"Y02E"	"Y02B"	"Bay_Area"	2011	"topic-08"	1	"num-12/895 652"
"pat0644"	"yr2012"	"Solar Inverter"	"Cambridge  MA"	"MA"	"MA"	"USA"	10	"Solar Inverter"	"H02M"	"H03K"	"H02J"	"H02J"	"Y02E"	"H02M"	"MA"	2012	"topic-10"	1	"num-13/039 382"
"pat0069"	"yr2010"	"Solar Inverter"	"Wagen"	"N/A"	"N/A"	"Germany"	14	"Solar Mounting/Rack"	"Y02E"	"H05K"	"H02M"	"F24J"	"Y02E"	"H01L"	"germany"	2010	"topic-14"	1	"num-7667963"
"pat0140"	"yr2011"	"Solar Monitoring"	"Los Gatos  CA"	"CA"	"CA"	"USA"	6	"Solar Inverter"	"H02J"			"H02J"	"Y02E"	"H02M"	"Bay_Area"	2011	"topic-06"	1	"num-7898112"
"pat0366"	"yr2008"	"Solar Inverter"	"Raanana  IL"	"N/A"	"N/A"	"Israel"	6	"Solar Inverter"	"H02J"			"H02J"	"Y02E"	"H02M"	"middle_east"	2008	"topic-06"	1	"num-11/950 271"
"pat0376"	"yr2008"	"Solar Mounting/Rack"	"Dusseldorf"	"N/A"	"N/A"	"Germany"	14	"Solar Mounting/Rack"	"F24J"	"H01L"	"Y02E"	"F24J"	"Y02E"	"H01L"	"germany"	2008	"topic-14"	1	"num-12/090 358"
"pat0616"	"yr2012"	"Solar Mounting/Rack"	"Armonk  NY"	"NY"	"NY"	"USA"	13	"Solar Mounting/Rack"	"H01L"			"H01L"	"Y02E"	"F24J"	"NY"	2012	"topic-13"	1	"num-12/968 408"
"pat0334"	"yr2006"	"Solar Inverter"	"Bend  OR"	"OR"	"OR"	"USA"	8	"Solar Inverter"	"H02M"			"H01L"	"Y02E"	"Y02B"	"OR"	2006	"topic-08"	1	"num-11/400 720"
"pat0464"	"yr2010"	"Solar Monitoring"	"Los Gatos  CA"	"CA"	"CA"	"USA"	3	"Solar Monitoring"	"H02J"	"Y02E"	"Y04S"	"H02J"	"Y02E"	"Y02B"	"Bay_Area"	2010	"topic-03"	1	"num-12/562 491"
"pat0638"	"yr2012"	"Solar Mounting/Rack"	"Wallingford  CT"	"CT"	"CT"	"USA"	9	"Solar Mounting/Rack"				"H01L"	"Y02E"	"H01R"	"CT"	2012	"topic-09"	1	"num-13/028 758"
"pat0169"	"yr2011"	"Solar Inverter"	"Schenectady  NY"	"NY"	"NY"	"USA"	6	"Solar Inverter"	"H02J"	"Y02E"		"H02J"	"Y02E"	"H02M"	"NY"	2011	"topic-06"	1	"num-7990743"
"pat0652"	"yr2011"	"Solar Mounting/Rack"	"Pontiac  MI"	"MI"	"MI"	"USA"	2	"Solar Mounting/Rack"	"F24J"	"H01L"	"Y02B"	"F24J"	"Y02E"	"H01L"	"MI"	2011	"topic-02"	1	"num-13/052 905"
"pat0012"	"yr2007"	"Solar Mounting/Rack"	"Pasadena  CA"	"CA"	"CA"	"USA"	2	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"F24J"	"Y02E"	"H01L"	"SOCAL"	2007	"topic-02"	1	"num-7156088"
"pat0500"	"yr2011"	"Solar Monitoring"	"Belo Horizonte"	"N/A"	"N/A"	"Brazil"	5	"Solar Monitoring"	"G01R"	"Y04S"	"Y02B"	"Y04S"	"G06Q"	"Y02E"	"brazil"	2011	"topic-05"	1	"num-12/677 768"
"pat0375"	"yr2009"	"Solar Monitoring"	"Novato  CA"	"CA"	"CA"	"USA"	5	"Solar Monitoring"	"H02J"	"Y02E"	"G06Q"	"Y04S"	"G06Q"	"Y02E"	"Bay_Area"	2009	"topic-05"	1	"num-12/088 978"
"pat0190"	"yr2011"	"Solar Inverter"	"Santa Clara  CA"	"CA"	"CA"	"USA"	8	"Solar Inverter"	"H02M"	"Y02E"	"G05F"	"H01L"	"Y02E"	"Y02B"	"Bay_Area"	2011	"topic-08"	1	"num-8058752"
"pat0372"	"yr2008"	"Solar Monitoring"	"Hempstead  NY"	"NY"	"NY"	"USA"	5	"Solar Monitoring"	"G01D"	"H04Q"	"Y04S"	"Y04S"	"G06Q"	"Y02E"	"NY"	2008	"topic-05"	1	"num-12/070 925"
"pat0341"	"yr2008"	"Solar Inverter"	"Schenectady  NY"	"NY"	"NY"	"USA"	0	"Solar Inverter"	"H02M"	"Y02E"		"H02M"	"Y02E"	"H02J"	"NY"	2008	"topic-00"	1	"num-11/564 313"
"pat0225"	"yr2012"	"Solar Inverter"	"Campodarsego"	"N/A"	"N/A"	"Italy"	11	"Solar Inverter"	"G01R"	"G08B"		"Y02E"	"H02J"	"G05F"	"europe"	2012	"topic-11"	1	"num-8148849"
"pat0710"	"yr2011"	"Solar Inverter"	"Austin  TX"	"TX"	"TX"	"USA"	6	"Solar Inverter"	"H02M"	"Y02E"	"Y02B"	"H02J"	"Y02E"	"H02M"	"TX"	2011	"topic-06"	1	"num-13/180 168"
"pat0657"	"yr2012"	"Solar Mounting/Rack"	"Pomona  CA"	"CA"	"CA"	"USA"	14	"Solar Mounting/Rack"				"F24J"	"Y02E"	"H01L"	"SOCAL"	2012	"topic-14"	1	"num-13/065 104"
"pat0036"	"yr2008"	"Solar Inverter"	"Ludenscheid"	"N/A"	"N/A"	"Germany"	6	"Solar Inverter"	"H02M"			"H02J"	"Y02E"	"H02M"	"germany"	2008	"topic-06"	1	"num-7414870"
"pat0838"	"yr2012"	"Solar Mounting/Rack"	"Koln"	"N/A"	"N/A"	"Germany"	2	"Solar Mounting/Rack"				"F24J"	"Y02E"	"H01L"	"germany"	2012	"topic-02"	1	"num-13/508 656"
"pat0481"	"yr2011"	"Solar Inverter"	"Niestetal"	"N/A"	"N/A"	"Germany"	3	"Solar Monitoring"	"H02J"	"Y02E"	"Y04S"	"H02J"	"Y02E"	"Y02B"	"germany"	2011	"topic-03"	1	"num-12/600 115"
"pat0286"	"yr2012"	"Solar Monitoring"	"Los Gatos  CA"	"CA"	"CA"	"USA"	11	"Solar Inverter"	"Y02E"	"H01L"		"Y02E"	"H02J"	"G05F"	"Bay_Area"	2012	"topic-11"	1	"num-8274172"
"pat0789"	"yr2012"	"Solar Inverter"	"Newtown  Powys"	"N/A"	"N/A"	"Great Britain"	11	"Solar Inverter"	"Y02E"	"G05F"	"H02M"	"Y02E"	"H02J"	"G05F"	"europe"	2012	"topic-11"	1	"num-13/384 697"
"pat0196"	"yr2011"	"Solar Inverter"	"North Andover MA"	"MA"	"MA"	"USA"	7	"Solar Inverter"	"Y02E"	"H02M"	"H02J"	"Y02E"	"H02J"	"H01L"	"MA"	2011	"topic-07"	1	"num-8080899"
"pat0325"	"yr2005"	"Solar Mounting/Rack"	"St. Laurent"	"N/A"	"N/A"	"Canada"	14	"Solar Mounting/Rack"	"Y02E"	"F24J"	"H01L"	"F24J"	"Y02E"	"H01L"	"canada"	2005	"topic-14"	1	"num-10/896 755"
"pat0088"	"yr2010"	"Solar Inverter"	"Petaluma  CA"	"CA"	"CA"	"USA"	6	"Solar Inverter"	"H02J"	"G05F"		"H02J"	"Y02E"	"H02M"	"Other_CA"	2010	"topic-06"	1	"num-7768155"
"pat0157"	"yr2011"	"Solar Inverter"	"Arezzo"	"N/A"	"N/A"	"Italy"	11	"Solar Inverter"	"H02M"	"H02J"		"Y02E"	"H02J"	"G05F"	"europe"	2011	"topic-11"	1	"num-7952897"
"pat0222"	"yr2012"	"Solar Mounting/Rack"	"Durham  NC"	"NC"	"NC"	"USA"	8	"Solar Inverter"	"H02M"	"H02J"		"H01L"	"Y02E"	"Y02B"	"NC"	2012	"topic-08"	1	"num-8145327"
"pat0750"	"yr2012"	"Solar Mounting/Rack"	"Irwindale  CA"	"CA"	"CA"	"USA"	12	"Solar Mounting/Rack"	"F24J"	"H01L"	"Y02B"	"Y02E"	"H01L"	"F24J"	"Unknown_CA"	2012	"topic-12"	1	"num-13/271 331"
"pat0368"	"yr2009"	"Solar Monitoring"	"New Port Richey  FL"	"FL"	"FL"	"USA"	8	"Solar Inverter"	"G01R"			"H01L"	"Y02E"	"Y02B"	"FL"	2009	"topic-08"	1	"num-11/972 222"
"pat0452"	"yr2010"	"Solar Inverter"	"Schenectady  NY"	"NY"	"NY"	"USA"	6	"Solar Inverter"	"H02J"			"H02J"	"Y02E"	"H02M"	"NY"	2010	"topic-06"	1	"num-12/505 858"
"pat0209"	"yr2012"	"Solar Mounting/Rack"	"San Rafael  CA"	"CA"	"CA"	"USA"	2	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"F24J"	"Y02E"	"H01L"	"Bay_Area"	2012	"topic-02"	1	"num-8109048"
"pat0631"	"yr2012"	"Solar Mounting/Rack"	"Pontiac  MI"	"MI"	"MI"	"USA"	2	"Solar Mounting/Rack"	"H01L"			"F24J"	"Y02E"	"H01L"	"MI"	2012	"topic-02"	1	"num-13/014 191"
"pat0682"	"yr2012"	"Solar Monitoring"	"Barntrup"	"N/A"	"N/A"	"Germany"	11	"Solar Inverter"	"H02H"	"G01R"		"Y02E"	"H02J"	"G05F"	"germany"	2012	"topic-11"	1	"num-13/099 049"
"pat0106"	"yr2010"	"Solar Mounting/Rack  Solar Inverter"	"Sunnyvale  CA"	"CA"	"CA"	"USA"	12	"Solar Mounting/Rack"	"H01L"	"Y02B"	"Y02E"	"Y02E"	"H01L"	"F24J"	"Bay_Area"	2010	"topic-12"	1	"num-7819114"
"pat0493"	"yr2010"	"Solar Mounting/Rack"	"Perrysburg  OH"	"OH"	"OH"	"USA"	14	"Solar Mounting/Rack"	"Y02E"	"F24J"	"Y02E"	"F24J"	"Y02E"	"H01L"	"OH"	2010	"topic-14"	1	"num-12/628 812"
"pat0042"	"yr2008"	"Solar Inverter"	"Niskayuna  NY"	"NY"	"NY"	"USA"	6	"Solar Inverter"	"Y02E"	"H02J"	"Y02E"	"H02J"	"Y02E"	"H02M"	"NY"	2008	"topic-06"	1	"num-7465872"
"pat0819"	"yr2012"	"Solar Mounting/Rack"	"Jacksonville  FL"	"FL"	"FL"	"USA"	14	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"F24J"	"Y02E"	"H01L"	"FL"	2012	"topic-14"	1	"num-13/448 918"
"pat0408"	"yr2009"	"Solar Mounting/Rack"	"Schwedt"	"N/A"	"N/A"	"Germany"	14	"Solar Mounting/Rack"	"F24J"	"Y02E"	"Y02B"	"F24J"	"Y02E"	"H01L"	"germany"	2009	"topic-14"	1	"num-12/304 836"
"pat0797"	"yr2012"	"Solar Mounting/Rack"	"San Rafael  CA"	"CA"	"CA"	"USA"	14	"Solar Mounting/Rack"				"F24J"	"Y02E"	"H01L"	"Bay_Area"	2012	"topic-14"	1	"num-13/402846"
"pat0007"	"yr2005"	"Solar Mounting/Rack"	"Perrysburg  OH"	"OH"	"OH"	"USA"	14	"Solar Mounting/Rack"	"F24J"	"Y02E"	"E06B"	"F24J"	"Y02E"	"H01L"	"OH"	2005	"topic-14"	1	"num-6959517"
"pat0255"	"yr2012"	"Solar Inverter"	"Austin  TX"	"TX"	"TX"	"USA"	9	"Solar Mounting/Rack"	"Y02E"	"H01L"	"H02J"	"H01L"	"Y02E"	"H01R"	"TX"	2012	"topic-09"	1	"num-8207637"
"pat0342"	"yr2007"	"Solar Inverter"	"Bend  OR"	"OR"	"OR"	"USA"	0	"Solar Inverter"	"Y02E"	"H02M"	"H02J"	"H02M"	"Y02E"	"H02J"	"OR"	2007	"topic-00"	1	"num-11/581 062"
"pat0781"	"yr2012"	"Solar Mounting/Rack"	"Albuquerque  NM"	"NM"	"NM"	"USA"	14	"Solar Mounting/Rack"				"F24J"	"Y02E"	"H01L"	"NM"	2012	"topic-14"	1	"num-13/354 186"
"pat0022"	"yr2007"	"Site Assessment"	"Honolulu  HI"	"HI"	"HI"	"USA"	1	"Site Assessment"	"G01W"	"Y02B"		"G01W"	"G06Q"	"G01R"	"HI"	2007	"topic-01"	1	"num-7305983"
"pat0051"	"yr2009"	"Site Assessment"	"Linden  TN"	"TN"	"TN"	"USA"	5	"Solar Monitoring"	"G01W"			"Y04S"	"G06Q"	"Y02E"	"TN"	2009	"topic-05"	1	"num-7516557"
"pat0151"	"yr2011"	"Solar Inverter"	"Sunnyvale  CA"	"CA"	"CA"	"USA"	0	"Solar Inverter"	"H02M"	"H02J"		"H02M"	"Y02E"	"H02J"	"Bay_Area"	2011	"topic-00"	1	"num-7929324"
"pat0423"	"yr2009"	"Solar Inverter"	"Sarriguren"	"N/A"	"N/A"	"Spain"	0	"Solar Inverter"	"H02J"			"H02M"	"Y02E"	"H02J"	"europe"	2009	"topic-00"	1	"num-12/375 644"
"pat0152"	"yr2011"	"Solar Inverter"	"Niskayuna  NY"	"NY"	"NY"	"USA"	0	"Solar Inverter"	"Y02B"	"H02M"	"Y02B"	"H02M"	"Y02E"	"H02J"	"NY"	2011	"topic-00"	1	"num-7929325"
"pat0261"	"yr2012"	"Solar Inverter"	"Niestetal"	"N/A"	"N/A"	"Germany"	0	"Solar Inverter"	"H02M"	"Y02B"		"H02M"	"Y02E"	"H02J"	"germany"	2012	"topic-00"	1	"num-8218344"
"pat0681"	"yr2011"	"Solar Mounting/Rack"	"Wallerfing"	"N/A"	"N/A"	"Germany"	14	"Solar Mounting/Rack"	"F24J"	"Y02E"	"H01L"	"F24J"	"Y02E"	"H01L"	"germany"	2011	"topic-14"	1	"num-13/097 945"
